Sender type,Channel type,Sender name,Sender full name,Time in GMT,Message,Data
web,WEBCHAT,291ebb75934545b6b3841f7d162ad0fa,Gabriel Rodriguez ,2025-08-01 16:38:30.823694,Can you check urgently? I've already sent the data to the email. We need to run ads.,{}
bot,WEBCHAT,BOT,BOT,2025-08-01 16:38:43.391670," I understand the urgency. If you've already sent the required information for business verification to adsupport@newsbreak.com, our team will review it as soon as possible. Please allow some time for them to process your request and update you on your account status. If you have any further questions or need assistance, feel free to ask!",{}
web,WEBCHAT,291ebb75934545b6b3841f7d162ad0fa,Gabriel Rodriguez ,2025-08-01 16:40:37.085178,"We will be running at least $600 a day, please help me",{}
bot,WEBCHAT,BOT,BOT,2025-08-01 16:40:52.304205," Thanks for sharing your daily ad spend. Currently, dedicated account management is reserved for advertisers who meet a daily spend threshold of $1,000 or more. If you’re not at that level yet, no worries — our self-serve platform has everything you need to launch and optimize your campaigns successfully. Our support team is also available via chat or email if you need any help. Let us know if you’d like assistance getting started.",{}
web,WEBCHAT,291ebb75934545b6b3841f7d162ad0fa,Gabriel Rodriguez ,2025-08-01 19:22:56.129197,"I CAN ADVERTISE THIS DAILY VALUE WITHOUT PROBLEMS, BUT I ASK FOR ATTENTION TO",{}
bot,WEBCHAT,BOT,BOT,2025-08-01 19:23:07.988035," If you can meet the daily spend threshold of $1,000 or more, we can proceed with connecting you to a dedicated account manager. Please upload a media plan, billing statement, or screenshot showing this daily ad spend. Once verified, we’ll be happy to assist with your onboarding and connect you with a dedicated account manager. Let me know if there's anything else I can help with!",{}
web,WEBCHAT,291ebb75934545b6b3841f7d162ad0fa,Gabriel Rodriguez ,2025-08-01 19:24:24.512541,"No newsbreak estamos começando agora, não tenho gastos aqui ainda",{}
web,WEBCHAT,291ebb75934545b6b3841f7d162ad0fa,Gabriel Rodriguez ,2025-08-01 19:24:38.985509,"We're just starting the newsbreak, I don't have any expenses here yet.",{}
bot,WEBCHAT,BOT,BOT,2025-08-01 19:24:39.517480," Entendi! Como você está começando agora no Newsbreak, recomendo utilizar nossa plataforma de autoatendimento, que possui todas as ferramentas necessárias para lançar e otimizar suas campanhas com sucesso. Nossa equipe de suporte também está disponível para ajudar via chat ou e-mail. Se precisar de mais alguma coisa ou tiver dúvidas sobre como começar, estou aqui para ajudar!",{}
web,WEBCHAT,291ebb75934545b6b3841f7d162ad0fa,Gabriel Rodriguez ,2025-08-01 19:24:51.206376,ok,{}
bot,WEBCHAT,BOT,BOT,2025-08-01 19:25:00.366138, Thanks for contacting us and we want to hear from you!,{}
bot,WEBCHAT,BOT,BOT,2025-08-01 19:25:00.655753," Got it! Since you're just starting with Newsbreak and don't have any expenses yet, I recommend using our self-serve platform. It has everything you need to launch and optimize your campaigns successfully. Our support team is also available via chat or email if you need any help. Let me know if there's anything else I can assist you with!",{}
web,WEBCHAT,291ebb75934545b6b3841f7d162ad0fa,Gabriel Rodriguez ,2025-08-01 19:25:30.778227,I save the answer in the email,{}
bot,WEBCHAT,BOT,BOT,2025-08-01 19:25:44.000170," Great! If you have any more questions or need further assistance, feel free to reach out. Have a wonderful day!",{}
